Building,ROOM,Type,Dept,Class,Title,Meeting_Dates,Meeting Days,Meeting_Times,Room_Capacity,Max_Enrl,Actual_Enrl,,,
CH,124,CL,WORLD LANGUAGES & LITERATURE,JPN 101,FIRST-YEAR JAPANESE TM1,Sep 26-Dec 10,MTWRF,1000-1050,25,28,24,,,
CH,124,CL,WORLD LANGUAGES & LITERATURE,SWED 201,SECOND-YEAR SWEDISH TM1,Sep 26-Dec 10,MW,1640-1830,25,28,8,,,
,,,,,,,,,,,,,,
CH,409,CL,SCHOOL OF THE ENVIRONMENT - GEOGRAPHY,GEOG 521,GEOGRAPHIC THOUGHT,Sep 26-Dec 10,R,0900-1150,25,15,12,,,
,,,,,,,,,,,,,,
CLSB,1S019,CL,OSU,CH 284,GEN CHEM WORKSHOP I,Sep 26-Dec 10,R,1400-1550,25,10,10,,,
,,,,,,,,,,,,,,
NASCC,170,CL,EMSA - DMSS,NAS 399,SPST:TRIB CRITICAL RACE THEORY,Sep 26-Dec 10,R,1730-2110,25,30,18,,,
NASCC,170,CL,EMSA - DMSS,NAS 399,SPST: ENVIRO SUSTAIN INDIGENOU,Sep 26-Dec 10,TR,1400-1550,25,30,13,,,
NASCC,170,CL,EMSA - DMSS,NAS 399,SPST: INDIGENOUS WOMEN LEADERS,Sep 26-Dec 10,W,1730-2110,25,30,13,,,
,,,,,,,,,,,,,,
NASCC,180,CL,,,,,,,25,30,13,,,
,,,,,,,,,,,,,,
FAB,30,CL,GRADUATE SCHOOL OF EDUCATION,LIB 428/ 528,CHILDREN'S LIT K-5,Sep 26-Dec 10,M,1200-1430,26,25,24,,,
FAB,30,CL,GRADUATE SCHOOL OF EDUCATION,SPED 597,TOPIC SPED ISS/PRACT: KIWANIS,Sep 26-Dec 10,M,1600-1830,26,25,11,,,
FAB,30,CL,GRADUATE SCHOOL OF EDUCATION,SPED 506,PROB: SPCL PROJ KIWANIS,Sep 26-Dec 10,M,1840-2110,26,20,11,,,
FAB,30,CL,GRADUATE SCHOOL OF EDUCATION,ITP 509/ 551,PRAC: INITIAL FIELD EXPERIENCE,SEPT 29-Dec 08,R,1000-1150,26,35,26,,,
FAB,30,CL,GRADUATE SCHOOL OF EDUCATION,ITP 509/ 551,PRAC: INITIAL FIELD EXPERIENCE,SEPT 29-Dec 08,R,1300-1450,26,35,25,,,
FAB,30,CL,GRADUATE SCHOOL OF EDUCATION,CI 509,PRAC: READING ENDORSEMENT,OCT 4-Dec 06,T,1630-1830,26,20,2,,,
FAB,30,CL,GRADUATE SCHOOL OF EDUCATION,ITP 511,CLASSROOM MGMT STUDENT SUCCESS,Sep 26-Dec 10,W,0900-1150,26,35,33,,,
FAB,30,CL,GRADUATE SCHOOL OF EDUCATION,COUN 504,INTERN: SCHOOL,Sep 26-Dec 10,W,1430-1550,26,16,7,,,
FAB,30,CL,GRADUATE SCHOOL OF EDUCATION,COUN 543,INTERPERSONAL RELATIONS II,Sep 26-Dec 10,W,1600-1830,26,25,24,,,
FAB,30,CL,GRADUATE SCHOOL OF EDUCATION,CI 590,ACTION RESEARCH PROPOSAL,Sep 26-Dec 10,W,1840-2120,26,25,9,,,
,,,,,,,,,,,,,,
NH,454,CL,INSTRUCTIONAL TECHNOLOGY SERVICES,,,,,,28,28,0,,,
,,,,,,,,,,,,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 510,TOP: ADV CLNCL PRAC INT HLTH,Sep 30-Dec 02,F,0900-1600,30,30,10,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 540,HUMAN DVLPMNT THRU LIFESPAN,Sep 26-Dec 10,M,0900-1150,30,31,31,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 555,SW PERSPECTIVES MH DISORDERS,Sep 26-Dec 10,M,1300-1550,30,30,30,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 511,FOUND FIELD PLACE & SEM,Sep 26-Dec 10,M,1600-1720,30,15,11,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 539,SOCIAL JUSTICE IN SOCIAL WORK,Sep 26-Dec 10,M,1730-2020,30,25,23,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 450,SOCIAL WORK RES & EVAL I,Sep 26-Dec 10,R,0830-1120,30,25,23,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 400,PRACTICUM & SEMINAR I,Sep 26-Dec 10,R,1130-1300,30,15,14,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 450,SOCIAL WORK RES & EVAL I,Sep 26-Dec 10,R,1730-2020,30,25,28,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 339,INTRO OPPRESSION & PRIVILEGE,Sep 26-Dec 10,T,1300-1530,30,30,32,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 400,PRACTICUM & SEMINAR I,Sep 26-Dec 10,T,1530-1700,30,15,14,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 339,INTRO OPPRESSION & PRIVILEGE,Sep 26-Dec 10,T,1730-2000,30,30,30,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 558,ABUSE & TRAUMA:THRY & INTRVNT,Sep 26-Dec 10,W,0900-1150,30,30,30,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 593,PRACTICE & LDERSHIP COMM ORG I,Sep 26-Dec 10,W,1300-1550,30,26,23,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 511,FOUND FIELD PLACE & SEM,Sep 26-Dec 10,W,1600-1720,30,14,13,,,
ASRC,620,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 540,HUMAN DVLPMNT THRU LIFESPAN,Sep 26-Dec 10,W,1730-2020,30,31,28,,,
,,,,,,,,,,,,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 525,POVERTY:POLICIES & PROGS,Sep 26-Dec 10,M,0900-1150,30,30,18,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 539,SOCIAL JUSTICE IN SOCIAL WORK,Sep 26-Dec 10,M,1300-1550,30,25,17,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 511,FOUND FIELD PLACE & SEM,Sep 26-Dec 10,M,1600-1720,30,15,14,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 539,SOCIAL JUSTICE IN SOCIAL WORK,Sep 26-Dec 10,M,1730-2020,30,25,24,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 450,SOCIAL WORK RES & EVAL I,Sep 26-Dec 10,R,0830-1120,30,25,19,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 400,PRACTICUM & SEMINAR I,Sep 26-Dec 10,R,1130-1300,30,15,14,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 430,GENRLST PRACTICE W/ GROUPS,Sep 26-Dec 10,R,1330-1620,30,25,25,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 517,HEALTH ACROSS THE LIFESPAN I,Sep 26-Dec 10,R,1730-2020,30,20,13,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 339,INTRO OPPRESSION & PRIVILEGE,Sep 26-Dec 10,T,1300-1530,30,30,30,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 400,PRACTICUM & SEMINAR I,Sep 26-Dec 10,T,1530-1700,30,15,14,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 430,GENRLST PRACTICE W/ GROUPS,Sep 26-Dec 10,T,1730-2020,30,25,27,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 559,COMMUNITY & ORGANIZATION RSRCH,Sep 26-Dec 10,W,0900-1150,30,30,13,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 530,SKILLS HELPING PROC-IND/FAM,Sep 26-Dec 10,W,1300-1550,30,30,28,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 511,FOUND FIELD PLACE & SEM,Sep 26-Dec 10,W,1600-1720,30,15,14,,,
ASRC,630,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 540,HUMAN DVLPMNT THRU LIFESPAN,Sep 26-Dec 10,W,1730-2020,30,31,30,,,
,,,,,,,,,,,,,,
ASRC,650,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,CFS 410,TOP: CHILD LIFE,Sep 26-Dec 10,F,0900-1050,30,30,10,,,
ASRC,650,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 530,SKILLS HELPING PROC-IND/FAM,Sep 26-Dec 10,M,0900-1150,30,30,30,,,
ASRC,650,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 540,HUMAN DVLPMNT THRU LIFESPAN,Sep 26-Dec 10,M,1300-1550,30,31,27,,,
ASRC,650,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 511,FOUND FIELD PLACE & SEM,Sep 26-Dec 10,M,1600-1720,30,15,15,,,
ASRC,650,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 528,FACIL MULTI-DISCIPL/CARE TEAM,Sep 26-Dec 10,M,1730-2020,30,30,18,,,
ASRC,650,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 400,FIELD PLCMNT & SEM I,Sep 26-Dec 10,R,1130-1300,30,15,15,,,
ASRC,650,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 430,GENRLST PRACTICE W/ GROUPS,Sep 26-Dec 10,R,1330-1620,30,25,19,,,
ASRC,650,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 533,CLINICAL SW PRAC I,Sep 26-Dec 10,R,1730-2020,30,28,28,,,
ASRC,650,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 660,PHD SEMINAR - FIRST YEAR,Sep 27-Sep 27,T,1130-1300,30,20,7,,,
ASRC,650,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 530,SKILLS HELPING PROC-IND/FAM,Sep 26-Dec 10,T,1730-2020,30,30,29,,,
ASRC,650,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 539,SOCIAL JUSTICE IN SOCIAL WORK,Sep 26-Dec 10,W,0900-1150,30,25,24,,,
ASRC,650,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 533,CLINICAL SW PRAC I,Sep 26-Dec 10,W,1300-1550,30,28,28,,,
ASRC,650,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 564,SOCIAL WORK IN SCHOOLS,Sep 26-Dec 10,W,1730-2020,30,30,23,,,
,,,,,,,,,,,,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 530,SKILLS HELPING PROC-IND/FAM,Sep 26-Dec 10,M,0900-1150,30,30,25,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 540,HUMAN DVLPMNT THRU LIFESPAN,Sep 26-Dec 10,M,1300-1550,30,31,32,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 511,FOUND FIELD PLACE & SEM,Sep 26-Dec 10,M,1600-1720,30,15,15,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 542,SW NATIVE AMERICAN COMMUNITIES,Sep 26-Dec 10,M,1730-2020,30,30,21,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,CFS 101,INTRO TO CHILD & FAMILY STUD,Sep 26-Dec 10,R,1400-1550,30,30,27,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,CFS 497/ 498,PRACTICUM I & II,Sep 29-Dec 01,R,1600-1750,30,30,10,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,CFS 494,WIC: PROF DEVELOPMENT CFS I,Sep 26-Dec 10,T,1400-1550,30,25,27,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,CFS 496,WIC: PROF DEVELOPMENT CFS III,Sep 26-Dec 10,T,1600-1700,30,25,9,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 530,SKILLS HELPING PROC-IND/FAM,Sep 26-Dec 10,T,1730-2020,30,30,16,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,CFS 488,SOCIAL JUSTICE IN CFS,Sep 26-Dec 10,TR,1000-1150,30,30,19,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,CFS 492,FAMILY LAW AND POLICY,Sep 26-Dec 10,TR,1200-1350,30,30,30,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 539,SOCIAL JUSTICE IN SOCIAL WORK,Sep 26-Dec 10,W,0900-1150,30,25,24,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 533,CLINICAL SW PRAC I,Sep 26-Dec 10,W,1300-1550,30,28,27,,,
ASRC,660,CL,SCHOOL OF SOCIAL WORK - DEAN'S OFFICE,SW 549,SPIRITUALITY IN SOCIAL WORK,Sep 26-Dec 10,W,1730-2020,30,30,28,,,
,,,,,,,,,,,,,,
CH,369,CL,PSYCHOLOGY,PSY 516/ 616,ADV ORGANIZATIONAL PSY,Sep 26-Dec 10,TR,1640-1830,30,11,8,,,
,,,,,,,,,,,,,,
FAB,264,CL,GRADUATE SCHOOL OF EDUCATION,ED 540,FUNC ASSESS FOR INCLUS ELEM ED,Sep 26-Dec 10,M,0930-1220,30,25,19,,,
FAB,264,CL,GRADUATE SCHOOL OF EDUCATION,COUN 587,FOUND MENTAL HLTH SVCS,Sep 26-Dec 10,M,1600-1830,30,36,24,,,
FAB,264,CL,GRADUATE SCHOOL OF EDUCATION,ITP 510,TOP: ELEMENTARY MATH METHODS,Sep 26-Dec 10,R,0830-1020,30,25,24,,,
FAB,264,CL,GRADUATE SCHOOL OF EDUCATION,ITP 535/ 543,RESPONSIVE ELEMENTARY CLSSRMS,SEPT 29-Dec 08,R,1030-1220,30,25,24,,,
FAB,264,CL,GRADUATE SCHOOL OF EDUCATION,ITP 509/ 551,PRAC: INITIAL FIELD EXPERIENCE,SEPT 29-Dec 08,R,1300-1450,30,35,30,,,
FAB,264,CL,GRADUATE SCHOOL OF EDUCATION,ITP 526,SEC SCI METHODS,Sep 26-Dec 10,R,1630-2020,30,25,14,,,
FAB,264,CL,GRADUATE SCHOOL OF EDUCATION,CI 514,ALG THNKG: PATTERNS & FUNCTION,Sep 26-Dec 10,T,1700-2030,30,25,22,,,
FAB,264,CL,GRADUATE SCHOOL OF EDUCATION,ED 541,FUNCT CURRIC INCLUSIVE ELEM ED,Sep 26-Dec 10,W,0930-1220,30,25,19,,,
FAB,264,CL,GRADUATE SCHOOL OF EDUCATION,ED 543,SPECIAL TECH FOR INC ELEM ED,Sep 26-Dec 10,W,1330-1430,30,25,19,,,
FAB,264,CL,GRADUATE SCHOOL OF EDUCATION,ITP 424/ 524,SECONDARY MATHEMATICS METHODS,Sep 26-Dec 10,W,1630-2020,30,25,15,,,
,,,,,,,,,,,,,,
FAB,265,CL,GRADUATE SCHOOL OF EDUCATION,CI 607,SEM: DOCTORAL LEADERSHIP SEM,OCT 14-Dec 09,F,1700-2120,30,15,11,,,
FAB,265,CL,GRADUATE SCHOOL OF EDUCATION,ED 585,INSTR PLANNING  INCL CLASSRM,Sep 26-Dec 10,M,0830-1200,30,25,18,,,
FAB,265,CL,GRADUATE SCHOOL OF EDUCATION,SPED 522,COMP INDIV ASSMNT & CURR I,Sep 26-Dec 10,M,1200-1540,30,30,21,,,
FAB,265,CL,GRADUATE SCHOOL OF EDUCATION,SPED 510,TOP: READ ASSMT/INSTRUC: ELEM,Sep 26-Dec 10,M,1600-1830,30,30,25,,,
FAB,265,CL,GRADUATE SCHOOL OF EDUCATION,SPED 509,PRAC: ADADEMIC NEEDS (ELEM),Sep 26-Dec 10,M,1840-2110,30,25,25,,,
FAB,265,CL,GRADUATE SCHOOL OF EDUCATION,ITP 511,CLASSROOM MGMT STUDENT SUCCESS,Sep 26-Dec 10,R,0900-1150,30,35,25,,,
FAB,265,CL,GRADUATE SCHOOL OF EDUCATION,ITP 511,CLASSROOM MGMT STUDENT SUCCESS,Sep 26-Dec 10,R,1300-1550,30,35,26,,,
FAB,265,CL,GRADUATE SCHOOL OF EDUCATION,ITP 510/ 543,PROF COLLABORATION IN ELEM ED,OCT 6-Dec 08,R,1630-1815,30,25,16,,,
FAB,265,CL,GRADUATE SCHOOL OF EDUCATION,ED 420/ 520,INTRO TO ED & SOC,Sep 26-Dec 10,T,1600-1830,30,35,23,,,
FAB,265,CL,GRADUATE SCHOOL OF EDUCATION,ITP 510,TOP: ELEM MATH METHODS,Sep 26-Dec 10,W,0830-1020,30,25,22,,,
FAB,265,CL,GRADUATE SCHOOL OF EDUCATION,ITP 535/ 543,RESPONSIVE ELEMENTARY CLSSRMS,OCT 5-Nov 30,W,1030-1220,30,25,24,,,
FAB,265,CL,GRADUATE SCHOOL OF EDUCATION,SPED 512,DIAGNOSTIC ASSESSMENT,Sep 26-Dec 10,W,1500-1730,30,25,19,,,
FAB,265,CL,GRADUATE SCHOOL OF EDUCATION,SPED 510,TOP: DIAGNOSTIC ASSESSMENT,Sep 26-Dec 10,W,1840-2110,30,20,15,,,
,,,,,,,,,,,,,,
SH,255,CL,SCHOOL OF ARCHITECTURE,ARCH 586,INTEGRATED SYSTEMS,Sep 26-Dec 10,MWF,1300-1700,30,0,9,,,
,,,,,,,,,,,,,,
SH,210,CL,SCHOOL OF ARCHITECTURE,ARCH 511,PRO-THESIS SEMINAR,Sep 26-Dec 10,TR,0900-1100,32,26,11,,,
SH,210,CL,SCHOOL OF ARCHITECTURE,ARCH 560,ADV ARCHITECTURAL TECHNOLOGY,Sep 26-Dec 10,TR,1200-1350,32,32,15,,,
SH,210,CL,SCHOOL OF ARCHITECTURE,ARCH 535,TOP: TOPICS IN MODERNISM,Sep 26-Dec 10,TR,1400-1550,32,15,8,,,
SH,210,CL,SCHOOL OF ARCHITECTURE,ARCH 421/ 521,URBAN DESIGN METHODS,Sep 26-Dec 10,TR,1600-1800,32,30,14,,,
,,,,,,,,,,,,,,
SB1,304,CL,CHEMISTRY,CH 404/ 504,INTERN: TA PREP,Sep 26-Dec 10,F,1300-1430,35,21,14,,,
SB1,304,CL,CHEMISTRY,CH 661,PHOTOCHEMISTRY,Sep 26-Dec 10,MW,1715-1830,35,30,8,,,
SB1,304,CL,CHEMISTRY,CH 384,ORG CHEM WORKSHOP I,Sep 26-Dec 10,R,1000-1200,35,12,12,,,
SB1,304,CL,CHEMISTRY,CH 384,ORG CHEM WORKSHOP I,Sep 26-Dec 10,R,1400-1550,35,12,10,,,
SB1,304,CL,CHEMISTRY,CH 410/ 510,TOP: SURVY FACULTY RES,Sep 26-Dec 10,T,1200-1300,35,21,13,,,
SB1,304,CL,CHEMISTRY,PH 314,EXPERIMENTAL PHY I,Sep 26-Dec 10,T,1400-1450,35,24,25,,,
SB1,304,CL,CHEMISTRY,CH 284,GEN CHEM WORKSHOP I,Sep 26-Dec 10,W,1300-1450,35,10,9,,,
,,,,,,,,,,,,,,
CH,103,CL,UNIVERSITY STUDIES,UNST 131M,WORK OF ART,Sep 26-Dec 10,MW,0930-1045,36,36,36,,,
CH,103,CL,UNIVERSITY STUDIES,UNST 107I,PORTLAND,Sep 26-Dec 10,MW,1100-1215,36,37,37,,,
CH,103,CL,UNIVERSITY STUDIES,UNST 107G,PORTLAND,Sep 26-Dec 10,MW,1230-1345,36,42,37,,,
CH,103,CL,UNIVERSITY STUDIES,UNST 107C,PORTLAND,Sep 26-Dec 10,MW,1400-1515,36,36,36,,,
CH,103,CL,UNIVERSITY STUDIES,UNST 107E,PORTLAND,Sep 26-Dec 10,TR,0930-1045,36,36,36,,,
CH,103,CL,UNIVERSITY STUDIES,UNST 131Y,WORK OF ART,Sep 26-Dec 10,TR,1100-1215,36,42,36,,,
CH,103,CL,UNIVERSITY STUDIES,UNST 147C,MIGRATION & BELONGING,Sep 26-Dec 10,TR,1230-1345,36,36,36,,,
CH,103,CL,UNIVERSITY STUDIES,UNST 124A,SUSTAINABILITY,Sep 26-Dec 10,TR,1530-1645,36,36,35,,,
,,,,,,,,,,,,,,
CH,203,CL,UNIVERSITY STUDIES,UNST 134A,LIFE UNLIMITED,Sep 26-Dec 10,MW,0800-0915,36,36,36,,,
CH,203,CL,UNIVERSITY STUDIES,UNST 232A,GLOBAL ENVIRONMENTAL CHANGE,Sep 26-Dec 10,MW,0930-1045,36,36,29,,,
CH,203,CL,UNIVERSITY STUDIES,UNST 254W,POPULAR CULTURE,Sep 26-Dec 10,MW,1100-1215,36,36,34,,,
CH,203,CL,UNIVERSITY STUDIES,UNST 134C,LIFE UNLIMITED,Sep 26-Dec 10,MW,1230-1345,36,36,36,,,
CH,203,CL,UNIVERSITY STUDIES,UNST 254G,POPULAR CULTURE,Sep 26-Dec 10,MW,1400-1515,36,36,36,,,
CH,203,CL,UNIVERSITY STUDIES,UNST 242C,LEADING SOCIAL CHANGE,Sep 26-Dec 10,MW,1530-1645,36,36,34,,,
CH,203,CL,UNIVERSITY STUDIES,UNST 222G,DESIGN THINKING,Sep 26-Dec 10,R,1600-1830,36,36,37,,,
CH,203,CL,UNIVERSITY STUDIES,UNST 222C,DESIGN THINKING,Sep 26-Dec 10,T,1600-1830,36,36,34,,,
CH,203,CL,UNIVERSITY STUDIES,UNST 239I,KNOWLEDGE VALUES RATIONALITY,Sep 26-Dec 10,TR,0800-0915,36,36,29,,,
CH,203,CL,UNIVERSITY STUDIES,UNST 144A,HEALTH HAPPINESS HUMAN RIGHTS,Sep 26-Dec 10,TR,0930-1045,36,36,34,,,
CH,203,CL,UNIVERSITY STUDIES,BST 211B/ INTL 211B/ UNST 233L,AFRICAN STUDIES,Sep 26-Dec 10,TR,1100-1215,36,36,30,,,
CH,203,CL,UNIVERSITY STUDIES,UNST 222E,DESIGN THINKING,Sep 26-Dec 10,TR,1230-1345,36,36,36,,,
CH,203,CL,UNIVERSITY STUDIES,UNST 242A,LEADING SOCIAL CHANGE,Sep 26-Dec 10,TR,1400-1515,36,36,34,,,
,,,,,,,,,,,,,,
CH,224,CL,UNIVERSITY STUDIES,INTL 240D/ 233C,MENTORED INQUIRY WORKSHOP,Sep 26-Dec 10,F,1410-1500,36,12,11,,,
CH,224,CL,UNIVERSITY STUDIES,INTL 226C/ UNST 233G,EUROPEAN STUDIES,Sep 26-Dec 10,MW,0930-1045,36,36,30,,,
CH,224,CL,UNIVERSITY STUDIES,UNST 220C,UNDERSTANDING COMMUNITIES,Sep 26-Dec 10,MW,1100-1215,36,36,36,,,
CH,224,CL,UNIVERSITY STUDIES,UNST 236E,INTERPRETING THE PAST,Sep 26-Dec 10,MW,1230-1345,36,36,35,,,
CH,224,CL,UNIVERSITY STUDIES,UNST 220A,UNDERSTANDING COMMUNITIES,Sep 26-Dec 10,MW,1400-1515,36,36,33,,,
CH,224,CL,UNIVERSITY STUDIES,UNST 239C,KNOWLEDGE VALUES RATIONALITY,Sep 26-Dec 10,MW,1600-1715,36,36,33,,,
CH,224,CL,UNIVERSITY STUDIES,UNST 234G,HEALTHY PEOPLE/HEALTHY PLACES,Sep 26-Dec 10,TR,0930-1045,36,36,35,,,
CH,224,CL,UNIVERSITY STUDIES,UNST 254K,POPULAR CULTURE,Sep 26-Dec 10,TR,1100-1215,36,36,34,,,
CH,224,CL,UNIVERSITY STUDIES,UNST 234A,HEALTHY PEOPLE/HEALTHY PLACES,Sep 26-Dec 10,TR,1230-1345,36,37,37,,,
CH,224,CL,UNIVERSITY STUDIES,UNST 254I,POPULAR CULTURE,Sep 26-Dec 10,TR,1400-1515,36,36,39,,,
CH,224,CL,UNIVERSITY STUDIES,UNST 254Y,POPULAR CULTURE,Sep 26-Dec 10,TR,1600-1715,36,36,35,,,
,,,,,,,,,,,,,,
EB,310,CL,CIVIL & ENVIRONMENTAL ENGINEERING,CE 481/ 581,THE COLUMBIA RIVER AS A SYSTEM,Sep 26-Dec 10,M,1600-1750,36,32,31,,,
EB,310,CL,CIVIL & ENVIRONMENTAL ENGINEERING,CE 443/ 543,INTRO SEIS/SITE EVAL,Sep 26-Dec 10,MW,1200-1350,36,36,24,,,
EB,310,CL,CIVIL & ENVIRONMENTAL ENGINEERING,CE 417/ 517,TIMBER DESIGN,Sep 26-Dec 10,MW,1400-1550,36,36,30,,,
EB,310,CL,CIVIL & ENVIRONMENTAL ENGINEERING,CE 469/ 569,SUBSURFACE HYDROLOGY,Sep 26-Dec 10,TR,1000-1150,36,36,22,,,
EB,310,CL,CIVIL & ENVIRONMENTAL ENGINEERING,CE 410/ 510,TOP: WQM-SEDIMENT PROCESS,Sep 26-Dec 10,TR,1200-1320,36,36,10,,,
EB,310,CL,CIVIL & ENVIRONMENTAL ENGINEERING,CE 410/ 510,TOP: SURFACE WATER HYDROLOGY,Sep 26-Dec 10,TR,1400-1550,36,36,22,,,
EB,310,CL,CIVIL & ENVIRONMENTAL ENGINEERING,CE 510/ 610,TOP: SNSNG & MONITRNG STRCTRS,Sep 26-Dec 10,TR,1600-1750,36,36,4,,,
,,,,,,,,,,,,,,
EB,510,CL,MECHANICAL AND MATERIALS ENGINEERING,ME 530/ 630,SOLID MECHANICS,Sep 26-Dec 10,MW,1640-1830,36,30,7,,,
EB,510,CL,MECHANICAL AND MATERIALS ENGINEERING,EAS 215,DYNAMICS,Sep 26-Dec 10,TR,1000-1150,36,36,30,,,
EB,510,CL,MECHANICAL AND MATERIALS ENGINEERING,ME 541/ 641,ADVANCED FLUID MECHANICS,Sep 26-Dec 10,TR,1640-1830,36,30,10,,,
,,,,,,,,,,,,,,
FAB,150,CL,COMPUTER SCIENCE/ ECE,CS 163L,LAB FOR CS 163,Sep 26-Dec 10,F,0800-0950,36,30,25,,,
FAB,150,CL,COMPUTER SCIENCE/ ECE,CS 163L,LAB FOR CS 163,Sep 26-Dec 10,F,1000-1150,36,30,23,,,
FAB,150,CL,COMPUTER SCIENCE/ ECE,CS 163L,LAB FOR CS 163,Sep 26-Dec 10,F,1200-1350,36,30,24,,,
FAB,150,CL,COMPUTER SCIENCE/ ECE,CS 163L,LAB FOR CS 163,Sep 26-Dec 10,F,1400-1550,36,30,23,,,
FAB,150,CL,COMPUTER SCIENCE/ ECE,CS 163L,LAB FOR CS 163,Sep 26-Dec 10,F,1600-1750,36,30,19,,,
FAB,150,CL,COMPUTER SCIENCE/ ECE,ECE 478/ 578,INTELLIGNT ROBOTCS I,Sep 26-Dec 10,MW,1200-1350,36,30,29,,,
FAB,150,CL,COMPUTER SCIENCE/ ECE,EE 510,TOP: RANDOM PROCESSES,Sep 26-Dec 10,MW,1640-1830,36,20,6,,,
